nodes,tipo,size,nproc,rep,rank,inicio,fim,duracao,funcao
3,p2p_bloqueante,1000,96,1,rank75,0.489386,0.489499,0.000113,MPI_Send
3,p2p_bloqueante,1000,96,1,rank75,0.489752,1.619295,1.129543,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank74,0.011122,0.011122,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank74,0.011122,0.011123,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank74,0.011170,0.083797,0.072627,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank74,0.083797,0.391665,0.307868,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank74,0.480819,0.480998,0.000178,MPI_Send
3,p2p_bloqueante,1000,96,1,rank74,0.481234,1.622133,1.140899,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank73,0.009356,0.009356,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank73,0.009357,0.009358,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank73,0.009437,0.082873,0.073436,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank73,0.082874,0.391122,0.308248,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank73,0.560905,0.561026,0.000121,MPI_Send
3,p2p_bloqueante,1000,96,1,rank73,0.561246,1.623155,1.061908,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank72,0.011461,0.011462,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank72,0.011462,0.011463,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank72,0.011505,0.082035,0.070530,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank72,0.082036,0.395558,0.313522,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank72,0.484415,0.484529,0.000114,MPI_Send
3,p2p_bloqueante,1000,96,1,rank72,0.484763,1.620594,1.135831,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank71,0.008402,0.008403,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank71,0.008403,0.008404,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank71,0.008449,0.081448,0.072998,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank71,0.081448,0.396537,0.315088,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank71,0.485139,0.485248,0.000109,MPI_Send
3,p2p_bloqueante,1000,96,1,rank71,0.485450,1.620462,1.135012,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank70,0.008012,0.008012,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank70,0.008013,0.008013,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank70,0.008076,0.080546,0.072470,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank70,0.080547,0.391443,0.310896,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank70,0.557747,0.557952,0.000205,MPI_Send
3,p2p_bloqueante,1000,96,1,rank70,0.558278,1.623268,1.064990,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank7,0.011988,0.011989,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank7,0.011990,0.011991,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank7,0.012048,0.039177,0.027129,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank7,0.039179,0.197160,0.157982,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank7,0.396136,0.396211,0.000076,MPI_Send
3,p2p_bloqueante,1000,96,1,rank7,0.396372,1.621492,1.225120,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank69,0.001897,0.001897,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank69,0.001898,0.001898,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank69,0.001953,0.079650,0.077697,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank69,0.079651,0.389613,0.309962,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank69,0.562828,0.562943,0.000116,MPI_Send
3,p2p_bloqueante,1000,96,1,rank69,0.563226,1.620165,1.056939,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank68,0.013100,0.013100,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank68,0.013101,0.013102,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank68,0.013176,0.078812,0.065636,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank68,0.078814,0.396487,0.317673,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank68,0.567044,0.567153,0.000109,MPI_Send
3,p2p_bloqueante,1000,96,1,rank68,0.567398,1.620641,1.053243,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank67,0.004579,0.004579,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank67,0.004579,0.004580,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank67,0.004630,0.078018,0.073389,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank67,0.078020,0.404854,0.326834,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank67,0.576535,0.576630,0.000096,MPI_Send
3,p2p_bloqueante,1000,96,1,rank67,0.576916,1.620636,1.043720,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank66,0.008920,0.008921,0.000001,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank66,0.008921,0.008923,0.000002,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank66,0.009014,0.077380,0.068367,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank66,0.077382,0.402604,0.325223,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank66,0.573642,0.573863,0.000220,MPI_Send
3,p2p_bloqueante,1000,96,1,rank66,0.574132,1.623085,1.048954,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank65,0.006415,0.006415,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank65,0.006416,0.006418,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank65,0.006486,0.076409,0.069923,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank65,0.076410,0.396748,0.320338,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank65,0.567797,0.567912,0.000115,MPI_Send
3,p2p_bloqueante,1000,96,1,rank65,0.568187,1.622013,1.053826,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank64,0.000847,0.000847,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank64,0.000848,0.000849,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank64,0.000889,0.075644,0.074755,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank64,0.075646,0.403487,0.327841,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank64,0.570414,0.570491,0.000077,MPI_Send
3,p2p_bloqueante,1000,96,1,rank64,0.570662,1.619815,1.049153,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank63,0.009781,0.009782,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank63,0.009782,0.009783,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank63,0.009826,0.074861,0.065035,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank63,0.074862,0.409074,0.334212,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank63,0.500211,0.500395,0.000184,MPI_Send
3,p2p_bloqueante,1000,96,1,rank63,0.500627,1.621614,1.120987,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank62,0.011396,0.011396,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank62,0.011397,0.011406,0.000009,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank62,0.011472,0.074155,0.062684,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank62,0.074157,0.405811,0.331655,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank62,0.565701,0.565859,0.000158,MPI_Send
3,p2p_bloqueante,1000,96,1,rank62,0.566090,1.621208,1.055118,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank61,0.005895,0.005895,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank61,0.005896,0.005896,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank61,0.005956,0.073187,0.067230,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank61,0.073188,0.403687,0.330500,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank61,0.575561,0.575814,0.000253,MPI_Send
3,p2p_bloqueante,1000,96,1,rank61,0.576096,1.623064,1.046968,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank60,0.011819,0.011819,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank60,0.011820,0.011821,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank60,0.011893,0.072315,0.060421,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank60,0.072315,0.408308,0.335993,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank60,0.575458,0.575599,0.000141,MPI_Send
3,p2p_bloqueante,1000,96,1,rank60,0.575816,1.621407,1.045592,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank6,0.003047,0.003047,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank6,0.003048,0.003053,0.000006,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank6,0.003095,0.038878,0.035784,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank6,0.038880,0.191687,0.152807,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank6,0.355725,0.355822,0.000097,MPI_Send
3,p2p_bloqueante,1000,96,1,rank6,0.356024,1.621630,1.265606,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank59,0.008942,0.008942,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank59,0.008943,0.008948,0.000006,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank59,0.008988,0.071556,0.062568,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank59,0.071557,0.405431,0.333874,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank59,0.566514,0.566689,0.000175,MPI_Send
3,p2p_bloqueante,1000,96,1,rank59,0.566902,1.621616,1.054713,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank58,0.010711,0.010711,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank58,0.010712,0.010712,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank58,0.010753,0.070811,0.060058,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank58,0.070812,0.398080,0.327268,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank58,0.570948,0.571110,0.000163,MPI_Send
3,p2p_bloqueante,1000,96,1,rank58,0.571410,1.621239,1.049829,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank57,0.003752,0.003752,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank57,0.003752,0.003754,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank57,0.003829,0.069822,0.065993,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank57,0.069824,0.395088,0.325265,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank57,0.563703,0.563897,0.000194,MPI_Send
3,p2p_bloqueante,1000,96,1,rank57,0.564214,1.621129,1.056915,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank56,0.005480,0.005480,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank56,0.005481,0.005482,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank56,0.005552,0.069227,0.063674,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank56,0.069228,0.404207,0.334979,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank56,0.576092,0.576259,0.000167,MPI_Send
3,p2p_bloqueante,1000,96,1,rank56,0.576541,1.621285,1.044744,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank55,0.006276,0.006276,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank55,0.006276,0.006277,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank55,0.006330,0.068288,0.061958,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank55,0.068289,0.397362,0.329073,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank55,0.488199,0.488284,0.000084,MPI_Send
3,p2p_bloqueante,1000,96,1,rank55,0.488559,1.620795,1.132235,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank54,0.011037,0.011037,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank54,0.011038,0.011038,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank54,0.011098,0.067674,0.056577,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank54,0.067676,0.399470,0.331794,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank54,0.571569,0.571719,0.000150,MPI_Send
3,p2p_bloqueante,1000,96,1,rank54,0.571988,1.623041,1.051053,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank53,0.000481,0.000481,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank53,0.000482,0.000483,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank53,0.000524,0.066709,0.066185,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank53,0.066710,0.389142,0.322431,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank53,0.480880,0.481001,0.000121,MPI_Send
3,p2p_bloqueante,1000,96,1,rank53,0.481207,1.619785,1.138578,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank52,0.002760,0.002760,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank52,0.002760,0.002761,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank52,0.002816,0.066047,0.063231,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank52,0.066049,0.398699,0.332649,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank52,0.567430,0.567519,0.000089,MPI_Send
3,p2p_bloqueante,1000,96,1,rank52,0.567791,1.619788,1.051998,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank51,0.007788,0.007788,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank51,0.007789,0.007790,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank51,0.007875,0.065088,0.057213,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank51,0.065089,0.408622,0.343533,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank51,0.577834,0.578049,0.000216,MPI_Send
3,p2p_bloqueante,1000,96,1,rank51,0.578298,1.622142,1.043844,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank50,0.010275,0.010276,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank50,0.010276,0.010277,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank50,0.010319,0.064450,0.054131,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank50,0.064451,0.403698,0.339247,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank50,0.574135,0.574315,0.000180,MPI_Send
3,p2p_bloqueante,1000,96,1,rank50,0.574611,1.621472,1.046861,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank5,0.001458,0.001459,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank5,0.001459,0.001460,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank5,0.001507,0.038481,0.036974,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank5,0.038481,0.186739,0.148258,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank5,0.274212,0.274333,0.000121,MPI_Send
3,p2p_bloqueante,1000,96,1,rank5,0.274508,1.621452,1.346944,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank49,0.012555,0.012555,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank49,0.012556,0.012557,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank49,0.012628,0.063501,0.050873,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank49,0.063502,0.398152,0.334650,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank49,0.574261,0.574459,0.000197,MPI_Send
3,p2p_bloqueante,1000,96,1,rank49,0.574895,1.622561,1.047665,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank48,0.003246,0.003247,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank48,0.003247,0.003247,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank48,0.003289,0.062894,0.059606,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank48,0.062896,0.407841,0.344945,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank48,0.577823,0.578002,0.000179,MPI_Send
3,p2p_bloqueante,1000,96,1,rank48,0.578228,1.623526,1.045299,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank47,0.000982,0.000982,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank47,0.000983,0.000983,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank47,0.001031,0.061834,0.060803,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank47,0.061835,0.403324,0.341489,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank47,0.573327,0.573403,0.000077,MPI_Send
3,p2p_bloqueante,1000,96,1,rank47,0.573704,1.620427,1.046723,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank46,0.013287,0.013287,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank46,0.013288,0.013289,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank46,0.013371,0.061183,0.047812,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank46,0.061185,0.402145,0.340960,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank46,0.573708,0.573998,0.000290,MPI_Send
3,p2p_bloqueante,1000,96,1,rank46,0.574319,1.622670,1.048350,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank45,0.008505,0.008505,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank45,0.008506,0.008511,0.000005,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank45,0.008551,0.060178,0.051626,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank45,0.060179,0.395085,0.334906,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank45,0.557714,0.557907,0.000193,MPI_Send
3,p2p_bloqueante,1000,96,1,rank45,0.558173,1.621630,1.063457,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank44,0.002260,0.002260,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank44,0.002261,0.002261,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank44,0.002321,0.059529,0.057208,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank44,0.059530,0.402645,0.343115,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank44,0.571077,0.571226,0.000150,MPI_Send
3,p2p_bloqueante,1000,96,1,rank44,0.571429,1.621518,1.050089,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank43,0.012186,0.012187,0.000001,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank43,0.012187,0.012197,0.000010,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank43,0.012272,0.058598,0.046326,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank43,0.058599,0.401372,0.342772,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank43,0.572521,0.572727,0.000206,MPI_Send
3,p2p_bloqueante,1000,96,1,rank43,0.572953,1.622307,1.049355,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank42,0.007356,0.007356,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank42,0.007356,0.007357,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank42,0.007403,0.057982,0.050579,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank42,0.057983,0.394346,0.336364,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank42,0.484802,0.484910,0.000108,MPI_Send
3,p2p_bloqueante,1000,96,1,rank42,0.485145,1.620034,1.134889,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank41,0.006978,0.006979,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank41,0.006979,0.006980,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank41,0.007075,0.056972,0.049897,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank41,0.056973,0.395958,0.338985,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank41,0.567800,0.567983,0.000183,MPI_Send
3,p2p_bloqueante,1000,96,1,rank41,0.568240,1.623383,1.055143,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank40,0.012902,0.012902,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank40,0.012902,0.012903,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank40,0.012982,0.056289,0.043307,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank40,0.056291,0.401341,0.345050,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank40,0.560087,0.560250,0.000163,MPI_Send
3,p2p_bloqueante,1000,96,1,rank40,0.560457,1.620659,1.060202,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank4,0.012786,0.012787,0.000001,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank4,0.012787,0.012788,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank4,0.012861,0.038240,0.025379,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank4,0.038242,0.196476,0.158235,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank4,0.364035,0.364121,0.000087,MPI_Send
3,p2p_bloqueante,1000,96,1,rank4,0.364346,1.621420,1.257074,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank39,0.001856,0.001857,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank39,0.001857,0.001857,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank39,0.002431,0.055304,0.052873,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank39,0.055305,0.401872,0.346567,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank39,0.492796,0.492910,0.000114,MPI_Send
3,p2p_bloqueante,1000,96,1,rank39,0.493160,1.619849,1.126689,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank38,0.004173,0.004173,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank38,0.004173,0.004174,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank38,0.004220,0.054625,0.050405,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank38,0.054626,0.391541,0.336915,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank38,0.483027,0.483105,0.000078,MPI_Send
3,p2p_bloqueante,1000,96,1,rank38,0.483273,1.620415,1.137142,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank37,0.001453,0.001453,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank37,0.001454,0.001454,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank37,0.001495,0.053657,0.052162,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank37,0.053658,0.396445,0.342787,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank37,0.564727,0.564924,0.000197,MPI_Send
3,p2p_bloqueante,1000,96,1,rank37,0.565121,1.621736,1.056615,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank36,0.005090,0.005091,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank36,0.005091,0.005091,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank36,0.005136,0.052696,0.047560,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank36,0.052700,0.401913,0.349213,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank36,0.573416,0.573620,0.000204,MPI_Send
3,p2p_bloqueante,1000,96,1,rank36,0.573990,1.622921,1.048931,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank35,0.006624,0.006624,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank35,0.006624,0.006626,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank35,0.006716,0.051884,0.045168,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank35,0.051886,0.397891,0.346005,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank35,0.570677,0.570909,0.000232,MPI_Send
3,p2p_bloqueante,1000,96,1,rank35,0.571311,1.623012,1.051701,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank34,0.004741,0.004741,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank34,0.004742,0.004743,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank34,0.004786,0.050797,0.046011,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank34,0.050797,0.391001,0.340203,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank34,0.482741,0.482902,0.000160,MPI_Send
3,p2p_bloqueante,1000,96,1,rank34,0.483134,1.620805,1.137671,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank33,0.008128,0.008128,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank33,0.008129,0.008130,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank33,0.008208,0.049816,0.041607,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank33,0.049817,0.392532,0.342715,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank33,0.570047,0.570269,0.000222,MPI_Send
3,p2p_bloqueante,1000,96,1,rank33,0.570710,1.621065,1.050355,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank32,0.009322,0.009323,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank32,0.009323,0.009323,0.000000,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank32,0.009367,0.048757,0.039390,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank32,0.048758,0.396344,0.347586,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank32,0.487796,0.487973,0.000177,MPI_Send
3,p2p_bloqueante,1000,96,1,rank32,0.488212,1.621970,1.133759,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank31,0.005005,0.005005,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank31,0.005005,0.005006,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank31,0.005045,0.046827,0.041781,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank31,0.046828,0.210268,0.163441,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank31,0.296663,0.296753,0.000090,MPI_Send
3,p2p_bloqueante,1000,96,1,rank31,0.296946,1.621532,1.324585,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank30,0.014341,0.014341,0.000000,MPI_Comm_rank
3,p2p_bloqueante,1000,96,1,rank30,0.014342,0.014343,0.000001,MPI_Comm_size
3,p2p_bloqueante,1000,96,1,rank30,0.014429,0.046602,0.032173,MPI_Recv
3,p2p_bloqueante,1000,96,1,rank30,0.046604,0.206010,0.159406,MPI_Bcast
3,p2p_bloqueante,1000,96,1,rank30,0.368083,0.368159,0.000076,MPI_Send
3,p2p_bloqueante,1000,96,1,rank30,0.368320,1.621813,1.253493,MPI_Finalize
3,p2p_bloqueante,1000,96,1,rank3,0.007876,0.007876,0.000000,MPI_Comm_rank
